"batch"	"id"	"latitude"	"longitude"	"observed_on"	"body_color"	"crest_height"	"tentacle_number"	"thumb_ratio"	"clear"	"gap"	"pink_purple"	"image_type"	"juvenile"
"sam4"	147017042	40.49690128	-8.790364022	"2023-01-21"	""	"L"	"2"	"S"	""	""	"Y"	"D"	"N"
"sam4"	147115102	40.51405638	-8.783299393	"2023-01-22"	""	"L"	""	"S"	""	""	""	"L"	"N"
"sam4"	146973299	40.52476263	-8.780857293	"2023-01-20"	""	""	""	""	""	""	""	"V"	"N"
"sam4"	146973509	40.5285257	-8.779368101	"2023-01-20"	""	"L"	""	"S"	""	""	""	"D"	"N"
"sam4"	146975140	40.53246594	-8.777880642	"2023-01-20"	""	""	""	""	""	""	""	"L"	"Y"
"sam4"	146975132	40.53396052	-8.777435693	"2023-01-20"	""	""	""	""	""	""	""	"P"	""
"sam4"	147111010	40.55272818	-8.772691302	"2023-01-22"	""	""	"1"	""	""	""	""	"D"	"N"
"sam4"	147114208	40.56005159	-8.770829302	"2023-01-22"	""	""	""	""	""	""	""	"V"	"N"
"sam4"	102526257	40.56809049	-8.767718889	"2021-12-05"	""	"L"	""	"S"	""	""	"Y"	"D"	"N"
"sam4"	147114275	40.60609474	-8.756368798	"2023-01-22"	""	""	""	""	""	""	""	"P"	""
"sam4"	79650752	40.68427229	-8.46321065	"2019-07-04"	""	"M"	"1"	"S"	""	""	""	"L"	"N"
"sam4"	15623004	-34.25776374	18.38276058	"2018-08-18"	""	"M"	""	"L"	""	""	""	"D"	"N"
"sam4"	146634182	-33.9962845	22.5713233	"2023-01-13"	"Y"	"L"	"2"	"S"	"Y"	""	""	"D"	"N"
"sam4"	138153398	-33.9960376	22.5762214	"2022-10-09"	""	"H"	""	"L"	""	""	"Y"	"L"	"N"
"sam4"	142011643	-33.9958957	22.5766873	"2022-11-13"	""	""	""	""	""	""	""	"P"	""
"sam4"	140399581	-34.13659605	18.43542439	"2022-10-28"	""	"L"	"M"	"S"	"Y"	"Y"	""	"D"	"N"
"sam4"	144099532	-34.423225	19.188545	"2022-12-10"	""	"M"	""	"S"	""	""	"Y"	"D"	"N"
"sam4"	141687255	-29.86744097	31.049092	"2022-09-29"	""	"M"	"1"	"S"	"Y"	"Y"	"Y"	"D"	"N"
"sam4"	36497806	-34.02903617	22.768105	"2019-12-07"	"Y"	""	""	""	""	""	""	"V"	"N"
"sam4"	145652002	-34.03855	22.813325	"2023-01-02"	""	"M"	""	"S"	""	""	""	"L"	"N"
"sam4"	99525153	-33.8297968	18.48091803	"2021-10-23"	""	"M"	""	"S"	"Y"	""	"S"	"D"	"N"
"sam4"	114701267	-34.2664144	18.46644245	"2022-05-02"	""	"M"	""	"M"	"Y"	""	""	"L"	"N"
"sam4"	61119477	-34.1287096	18.33796472	"2020-09-28"	""	""	""	""	""	""	""	"V"	"N"
"sam4"	70097159	-34.05641748	22.23719984	"2021-02-24"	""	"M"	"1"	"S"	"Y"	""	""	"L"	"N"
"sam4"	128444799	-33.90626257	18.3978869	"2022-07-29"	""	"M"	""	"M"	""	""	"Y"	"L"	"N"
"sam4"	23357849	-33.81825	18.47381333	"2018-09-28"	""	""	""	""	""	""	""	"M"	""
"sam4"	137993711	-34.14371872	18.43616867	"2022-10-08"	""	""	""	""	""	""	""	"D"	"Y"
"sam4"	113186883	-34.1422348	18.42982292	"2022-04-27"	""	""	""	""	""	""	""	"P"	""
"sam4"	108641290	-34.13762954	18.43372453	"2022-03-15"	""	""	""	""	""	""	""	"P"	""
"sam4"	76182683	-34.32013284	18.46125843	"2021-05-01"	""	"M"	"1"	"S"	""	""	""	"D"	"N"
"sam4"	157523050	-34.1403695	18.320895	"2023-04-29"	""	"M"	""	"S"	""	""	""	"L"	"N"
"sam4"	90423519	-34.13949907	18.32284268	"2021-08-08"	""	"H"	""	""	""	""	"Y"	"L"	"N"
"sam5"	145935444	-36.71540656	174.7499075	"2023-01-05"	""	"M"	"1"	"M"	""	"Y"	""	"D"	"N"
"sam5"	152670693	-11.32822778	-37.28304444	"2023-03-28"	""	""	""	""	"Y"	"Y"	""	"D"	"Y"
"sam5"	149012952	13.37407385	144.772412	"2023-02-12"	""	""	""	""	"Y"	""	""	"L"	"Y"
"sam5"	108843397	-12.65081399	-38.06551778	"2021-02-09"	""	"H"	""	"M"	""	"Y"	"B"	"L"	"N"
"sam5"	138416811	-12.53903699	-37.9818518	"2022-10-11"	"R"	"L"	"2"	"M"	""	""	"B"	"L"	"N"
"sam5"	38122520	-25.51483154	-48.32837196	"2020-01-09"	""	"M"	""	"M"	""	""	"B"	"L"	"N"
"sam5"	44980657	-8.254905556	-34.94239722	"2019-11-15"	""	"H"	"1"	"S"	""	""	"B"	"D"	"N"
"sam5"	102407576	-11.10860278	-37.13076263	"2018-03-23"	""	"H"	"M"	"S"	""	""	"B"	"L"	"N"
"sam5"	69315261	-5.655000797	-33.90831164	"2021-01-31"	"R"	"H"	"M"	"S"	""	""	"B"	"L"	"N"
"sam5"	97762482	-23.47180036	-45.06629281	"2020-10-20"	""	"L"	"1"	"S"	""	"Y"	"B"	"D"	"N"
"sam5"	162067632	-9.962680556	-35.97409722	"2021-12-05"	"R"	"L"	"M"	"S"	""	""	"B"	"D"	"N"
"sam5"	38655211	-10.39346042	-36.33016974	"2016-09-10"	"R"	"L"	"M"	"S"	""	""	"B"	"D"	"N"
"sam5"	147823012	-6.062400586	-35.10174248	"2023-02-01"	""	"M"	"1"	"S"	""	""	"B"	"L"	"N"
"sam5"	51031266	-12.89159345	-38.29185458	"2016-01-11"	"R"	"M"	"M"	"S"	""	""	"B"	"D"	"N"
"sam5"	40391828	-24.7436085	-47.5385694	"2019-12-14"	""	"M"	"M"	"S"	""	""	"B"	"L"	"N"
"sam5"	38428580	-27.32733345	-48.53713226	"2020-02-08"	"R"	"M"	"M"	"S"	""	""	"B"	"L"	"N"
"sam5"	128151277	-24.926875	-47.78961167	"2022-01-09"	""	"M"	"M"	"S"	""	""	"B"	"L"	"N"
"sam5"	104768425	-24.312855	-46.982344	"2022-01-07"	""	"M"	"M"	"S"	""	""	"B"	"L"	"N"
"sam5"	146608514	-11.10652794	-37.12999206	"2023-01-13"	"R"	"M"	"M"	"S"	""	""	"B"	"L"	"N"
"sam5"	60031241	-2.911550972	-41.52354797	"2020-06-25"	""	""	"M"	""	""	""	"B"	"V"	"N"
"sam5"	138712761	-33.94567008	151.2572983	"2022-10-14"	""	"M"	""	"L"	""	""	"Y"	"L"	"N"
"sam5"	100923780	-34.00285278	23.46676333	"2021-11-12"	""	"H"	"M"	"L"	""	""	"Y"	"L"	"N"
"sam5"	121375651	-39.06261345	174.0201113	"2022-06-12"	""	"H"	""	"L"	""	"Y"	"Y"	"D"	"N"
"sam5"	98160379	-35.83129642	150.1911574	"2021-10-14"	""	"L"	"1"	"L"	""	""	"Y"	"D"	"N"
"sam5"	142730903	-34.13482667	18.33303667	"2022-11-24"	""	"L"	"1"	"L"	""	"Y"	"Y"	"D"	"N"
"sam5"	10939826	-30.5857	17.4331	"2013-12-04"	""	"L"	"1"	"L"	""	""	"Y"	"D"	"N"
"sam5"	142852268	-25.82664776	153.0744254	"2022-11-13"	""	"L"	""	"L"	""	"Y"	"Y"	"D"	"N"
"sam5"	127311694	-36.932167	174.691548	"2022-07-22"	""	"M"	"1"	"L"	""	"Y"	"Y"	"L"	"N"
"sam5"	12851663	-40.45097667	175.2164733	"2018-05-27"	""	"M"	"1"	"L"	""	""	"Y"	"D"	"N"
"sam5"	88484421	-35.48514521	174.4530717	"2021-07-25"	""	"M"	"1"	"L"	""	"Y"	"Y"	"D"	"N"
"sam5"	59627992	-37.80494498	174.8577792	"2020-09-15"	""	"M"	"1"	"L"	""	"Y"	"Y"	"D"	"N"
"sam5"	105335809	-31.56521099	159.0725826	"2021-09-01"	""	"M"	"1"	"L"	""	""	"Y"	"L"	"N"
"sam5"	56913997	-36.16874035	175.4839391	"2020-08-19"	""	"M"	"1"	"L"	""	""	"Y"	"L"	"N"
"sam5"	167351060	-33.77701626	18.44753791	"2023-06-14"	""	"M"	"1"	"L"	""	""	"Y"	"D"	"N"
"sam5"	3384208	-34.63411667	19.43991167	"2015-10-21"	""	"M"	"1"	"L"	""	""	"Y"	"D"	"N"
"sam5"	158017152	-34.766306	19.873155	"2023-04-29"	""	"M"	"1"	"L"	""	""	"Y"	"V"	"N"
"sam5"	140619571	-34.3647529	18.9008474	"2022-10-31"	""	"M"	"1"	"L"	""	"Y"	"Y"	"D"	"N"
"sam5"	100597753	-34.10354797	18.48536651	"2016-09-18"	""	"M"	"1"	"L"	""	""	"Y"	"D"	"N"
"sam5"	130764277	-34.201213	18.3719164	"2022-08-14"	""	"M"	"1"	"L"	"Y"	""	"Y"	"D"	"N"
"sam5"	101261439	-34.03392109	22.8019242	"2021-11-15"	""	"M"	"1"	"L"	""	"Y"	"Y"	"L"	"N"
"sam5"	151989078	-35.12954956	150.7134547	"2022-11-28"	""	"M"	"2"	"L"	""	"Y"	"Y"	"D"	"N"
"sam5"	152704252	-36.1159899	173.8846064	"2023-03-29"	""	"M"	"2"	"L"	""	"Y"	"Y"	"D"	"N"
"sam5"	145649845	-41.86506988	148.2866479	"2023-01-02"	""	"M"	"2"	"L"	""	""	"Y"	"L"	"N"
"sam5"	135721075	-22.76081801	-41.88360256	"2022-09-15"	""	"M"	"2"	"L"	""	""	"Y"	"V"	"N"
"sam5"	60803866	-32.79566667	17.90596167	"2020-09-26"	""	"M"	"2"	"L"	""	""	"Y"	"D"	"N"
"sam5"	111378868	-36.09991185	173.8714593	"2022-04-14"	""	"M"	""	"L"	""	""	"Y"	"D"	"N"
"sam5"	166978819	-36.0933024	173.8650425	"2023-06-12"	""	"M"	""	"L"	""	"Y"	"Y"	"D"	"N"
"sam5"	8652177	-34.74143375	173.1182943	"2017-11-02"	""	"M"	""	"L"	""	""	"Y"	"D"	"N"
"sam5"	85738265	-37.685054	176.3992066	"2021-06-20"	""	"M"	""	"L"	""	""	"Y"	"D"	"N"
"sam5"	126445865	-33.94270982	18.37389363	"2013-09-16"	""	"M"	""	"L"	""	""	"Y"	"D"	"N"
"sam5"	148966892	-33.21307643	18.08176521	"2017-09-14"	""	"M"	""	"L"	""	""	"Y"	"D"	"N"
"sam5"	10800639	-33.14803	18.00444	"2011-10-04"	""	"M"	""	"L"	""	""	"Y"	"L"	"N"
"sam5"	20502216	-43.728752	-176.272824	"2019-02-09"	""	"H"	"1"	"M"	""	"Y"	"Y"	"D"	"N"
"sam5"	91501811	-40.39609333	175.2249767	"2021-08-15"	""	"H"	"2"	"M"	""	""	"Y"	"L"	"N"
"sam5"	67122199	-39.5867208	174.1946747	"2020-12-27"	""	"H"	"2"	"M"	""	""	"Y"	"L"	"N"
"sam5"	148083126	-30.15697124	153.205397	"2023-02-05"	""	"L"	"1"	"M"	"Y"	"Y"	"Y"	"D"	"N"
"sam5"	141842225	-28.79285	153.5944139	"2022-11-13"	""	"L"	"2"	"M"	""	"Y"	"Y"	"D"	"N"
"sam5"	62466310	-35.56226457	174.4936745	"2020-10-13"	""	"L"	""	"M"	""	""	"Y"	"D"	"N"
"sam5"	177561811	-36.82692833	174.424795	"2023-08-09"	""	"M"	"1"	"M"	""	"Y"	"Y"	"D"	"N"
"sam5"	33881861	-40.925415	174.9768617	"2019-10-05"	""	"M"	"1"	"M"	""	"Y"	"Y"	"L"	"N"
"sam5"	59718548	-37.80380358	174.8598082	"2020-09-16"	""	"M"	"1"	"M"	""	""	"Y"	"D"	"N"
"sam5"	37444428	-38.96584435	174.4314489	"2020-01-09"	""	"M"	"1"	"M"	""	""	"Y"	"D"	"N"
"sam5"	59424059	-36.63556642	174.2919229	"2020-09-13"	""	"M"	"1"	"M"	""	""	"Y"	"D"	"N"
"sam5"	105199785	-36.6120775	150.029971	"2022-01-13"	""	"M"	"1"	"M"	""	""	"Y"	"L"	"N"
"sam5"	18361716	-34.31809424	18.46115881	"2018-07-30"	""	"M"	"1"	"M"	""	""	"Y"	"D"	"N"
"sam5"	66307779	-33.8805844	18.4868951	"2020-12-08"	""	"M"	"1"	"M"	""	""	"Y"	"D"	"N"
"sam5"	10671735	-36.88527679	174.4386139	"2018-04-07"	""	"M"	"2"	"M"	""	""	"Y"	"L"	"N"
"sam5"	122401159	-36.45626167	174.260605	"2022-06-19"	""	"M"	""	"M"	""	"Y"	"Y"	"L"	"N"
"sam5"	64748801	-28.64093475	153.6130808	"2020-11-12"	""	"M"	""	"M"	""	""	"Y"	"D"	"N"
"sam5"	139834603	-33.946212	151.2570641	"2022-10-24"	""	"M"	""	"M"	""	""	"Y"	"D"	"N"
"sam5"	67569521	-24.25028563	-46.89492803	"2021-01-03"	""	"M"	""	"M"	""	""	"Y"	"L"	"N"
"sam5"	138456724	-37.3942751	175.9392397	"2022-10-12"	""	"M"	""	"M"	""	""	"Y"	"L"	"N"
"sam5"	99656606	-33.8194491	18.4865663	"2021-10-23"	""	"M"	""	"M"	""	""	"Y"	"L"	"N"
"sam5"	138822919	-24.02039528	-46.44316101	"2022-10-15"	""	"H"	"2"	"S"	"Y"	""	"Y"	"L"	"N"
"sam5"	90559203	40.35732297	-69.59715351	"2021-08-07"	"R"	"H"	"M"	"S"	""	""	"Y"	"D"	"N"
"sam5"	162359626	34.86961956	-75.23105983	"2023-05-12"	"R"	"H"	"M"	"S"	""	""	"Y"	"L"	"N"
"sam5"	106969890	39.234405	-71.91358833	"2019-09-22"	""	"H"	"M"	"S"	""	""	"Y"	"L"	"N"
"sam5"	85756109	-10.3542827	-36.2996503	"2012-12-15"	""	"H"	""	"S"	""	""	"Y"	"L"	"N"
"sam5"	37443018	-12.94827962	-38.38437069	"2020-01-08"	""	"H"	""	"S"	""	""	"Y"	"L"	"N"
"sam5"	147295758	-35.84436667	150.1778867	"2023-01-25"	""	"L"	"1"	"S"	""	""	"Y"	"D"	"N"
"sam5"	86480	-28.781697	153.594604	"2009-12-16"	""	"L"	"1"	"S"	"Y"	"Y"	"Y"	"D"	"N"
"sam5"	87497030	-25.80831333	153.0457517	"2021-07-15"	"Y"	"L"	"1"	"S"	"Y"	"Y"	"Y"	"D"	"N"
"sam5"	37301783	-28.12349444	153.4221949	"2017-03-28"	""	"L"	"1"	"S"	"Y"	""	"Y"	"D"	"N"
"sam5"	82831705	-11.1240445	-37.13870283	"2020-01-31"	""	"L"	"1"	"S"	"Y"	""	"Y"	"D"	"N"
"sam5"	36963682	-28.07370283	153.4474333	"2019-12-25"	""	"L"	"1"	"S"	"Y"	""	"Y"	"L"	"N"
"sam5"	99792407	-29.339171	-49.722748	"2021-10-30"	""	"L"	"1"	"S"	""	"Y"	"Y"	"D"	"N"
"sam5"	20418151	-34.0497	22.85343	"2019-02-17"	""	"L"	"1"	"S"	"Y"	"Y"	"Y"	"D"	"N"
"sam5"	140339469	-34.3637004	18.90184	"2022-10-29"	""	"L"	"1"	"S"	""	"Y"	"Y"	"D"	"N"
"sam5"	146602486	-34.0302195	25.69876167	"2017-10-01"	""	"L"	"1"	"S"	"Y"	"Y"	"Y"	"D"	"N"
"sam5"	9296639	-33.98589264	23.54805272	"2017-09-24"	""	"L"	"1"	"S"	""	""	"Y"	"D"	"N"
"sam5"	49559838	-25.32199167	153.2114717	"2020-06-13"	"Y"	"L"	"2"	"S"	""	"Y"	"Y"	"D"	"N"
"sam5"	104792859	-24.28810333	-46.95175333	"2022-01-11"	"R"	"L"	"M"	"S"	""	""	"Y"	"L"	"N"
"sam5"	66561949	-33.1063425	151.6450391	"2020-12-13"	""	"L"	""	"S"	""	""	"Y"	"D"	"N"
"sam5"	132534530	-37.91319014	140.3914121	"2022-08-28"	""	"L"	""	"S"	""	"Y"	"Y"	"D"	"N"
"sam5"	105127404	-12.56896333	-37.99661667	"2022-01-17"	""	"L"	""	"S"	""	""	"Y"	"D"	"N"
"sam5"	37769529	-35.52665833	173.389175	"2020-01-20"	""	"L"	""	"S"	""	"Y"	"Y"	"L"	"N"
"sam5"	86931247	-27.49377391	-48.39551769	"2020-01-04"	""	"L"	""	"S"	""	""	"Y"	"D"	"N"
"sam5"	136887449	-34.36963667	18.86872	"2022-09-25"	""	"L"	""	"S"	""	""	"Y"	"D"	"N"
"sam5"	61133217	-34.03887048	22.81598568	"2020-09-27"	""	"L"	""	"S"	""	""	"Y"	"L"	"N"
"sam5"	71545581	-33.70350609	151.3088122	"2021-03-02"	"Y"	"M"	"1"	"S"	"Y"	"Y"	"Y"	"D"	"N"
"sam5"	150470592	-28.63401794	153.6375427	"2023-03-06"	"Y"	"M"	"1"	"S"	"Y"	"Y"	"Y"	"D"	"N"
"sam5"	19439024	-27.90560702	153.5241342	"2019-01-05"	"Y"	"M"	"1"	"S"	"Y"	""	"Y"	"D"	"N"
"sam5"	104906230	-27.71840283	114.1555008	"2017-05-09"	""	"M"	"1"	"S"	""	"Y"	"Y"	"D"	"N"
"sam5"	103761441	-32.20223	-52.16892833	"2021-12-27"	""	"M"	"1"	"S"	"Y"	""	"Y"	"D"	"N"
"sam5"	39079060	13.624495	144.8963467	"2020-02-23"	""	"M"	"1"	"S"	"Y"	""	"Y"	"D"	"N"
"sam5"	109133578	13.427605	144.7991633	"2022-03-14"	""	"M"	"1"	"S"	"Y"	"Y"	"Y"	"D"	"N"
"sam5"	68261520	-33.3518881	151.5041048	"2021-01-18"	"Y"	"M"	"1"	"S"	"Y"	""	"Y"	"L"	"N"
"sam5"	41431853	-28.00198818	153.4319178	"2018-12-30"	""	"M"	"1"	"S"	"Y"	""	"Y"	"L"	"N"
"sam5"	67804547	-27.99126667	-48.63135833	"2021-01-04"	""	"M"	"1"	"S"	"Y"	""	"Y"	"L"	"N"
"sam5"	112465804	13.62127527	144.8622772	"2020-03-11"	""	"M"	"1"	"S"	"Y"	""	"Y"	"L"	"N"
"sam5"	130996363	13.4117594	144.7845143	"2022-02-12"	"Y"	"M"	"1"	"S"	"Y"	""	"Y"	"L"	"N"
"sam5"	105420974	13.62265833	144.89827	"2022-01-23"	""	"M"	"1"	"S"	"Y"	""	"Y"	"L"	"N"
"sam5"	73807263	-37.40237285	175.9422711	"2021-04-13"	""	"M"	"1"	"S"	""	""	"Y"	"D"	"N"
"sam5"	103487167	-34.47773667	20.51198	"2021-12-21"	""	"M"	"1"	"S"	""	""	"Y"	"L"	"N"
"sam5"	28514032	-33.84264667	18.48545833	"2018-09-30"	""	"M"	"1"	"S"	""	"Y"	"Y"	"D"	"N"
"sam5"	146819239	-33.98276577	23.55920552	"2022-12-31"	"Y"	"M"	"1"	"S"	"Y"	""	"Y"	"L"	"N"
"sam5"	134343711	-34.47745	20.51371111	"2013-03-28"	""	"M"	"1"	"S"	"Y"	""	"Y"	"D"	"N"
"sam5"	61810966	25.67591068	-67.24921863	"2010-02-20"	""	"M"	"M"	"S"	""	""	"Y"	"D"	"N"
"sam5"	69370212	25.20403896	-80.15431024	"2021-02-10"	"R"	"M"	"M"	"S"	""	""	"Y"	"L"	"N"
"sam5"	172583274	-25.82578606	-48.53312231	"2022-12-14"	""	"M"	"M"	"S"	""	""	"Y"	"L"	"N"
"sam5"	151509327	-27.14469033	-48.47677499	"2023-03-15"	""	"M"	"M"	"S"	""	""	"Y"	"L"	"N"
"sam5"	104649446	-27.78730333	-48.52788833	"2022-01-09"	"R"	"M"	"M"	"S"	""	""	"Y"	"V"	"N"
"sam5"	68147703	-33.49856518	151.4255733	"2007-12-29"	""	"M"	""	"S"	"Y"	""	"Y"	"L"	"Y"
"sam5"	109902774	-42.17120417	148.2998433	"2022-03-17"	""	"M"	""	"S"	""	""	"Y"	"D"	"N"
"sam5"	61958474	-22.930095	-42.03761397	"2020-10-06"	""	"M"	""	"S"	""	""	"Y"	"D"	"N"
"sam5"	56042475	NA	NA	"2020-01-24"	""	"M"	""	"S"	""	""	"Y"	"D"	"N"
"sam5"	148239658	-33.20141058	151.6082621	"2023-01-12"	""	"M"	""	"S"	""	""	"Y"	"L"	"N"
"sam5"	37949034	-32.92839432	151.7909546	"2020-01-14"	""	"M"	""	"S"	""	""	"Y"	"L"	"N"
"sam5"	139501826	-33.94914737	151.2570625	"2022-10-21"	""	"M"	""	"S"	""	""	"Y"	"L"	"N"
"sam5"	145048369	-12.54973521	-37.98617371	"2022-12-24"	""	"M"	""	"S"	""	""	"Y"	"D"	"N"
"sam5"	7772854	-39.58673484	174.196168	"2017-09-04"	""	"M"	""	"S"	""	"Y"	"Y"	"D"	"N"
"sam5"	37485002	-13.63176795	-38.88851199	"2019-02-03"	""	"M"	""	"S"	""	""	"Y"	"L"	"N"
"sam5"	101117933	-9.7727472	-35.85525982	"2017-12-19"	""	"M"	""	"S"	""	""	"Y"	"L"	"N"
"sam5"	69563255	-34.38224223	21.42315873	"2021-02-03"	""	"M"	""	"S"	""	""	"Y"	"D"	"N"
"sam5"	36461385	-33.72037219	25.85262305	"2019-12-08"	""	"M"	""	"S"	"Y"	""	"Y"	"L"	"N"
"sam5"	140537759	-34.34399664	18.99760701	"2022-10-30"	""	"M"	""	"S"	""	"Y"	"Y"	"D"	"N"
"sam5"	19726241	-34.48022833	20.50562167	"2019-01-08"	""	"M"	""	"S"	"Y"	"Y"	"Y"	"L"	"N"
"sam5"	115561827	-34.63214111	20.18772316	"2022-05-05"	""	"M"	""	"S"	""	""	"Y"	"D"	"N"
"sam5"	67428844	-32.96738814	151.7076874	"2021-01-01"	""	"L"	""	""	""	""	"Y"	"D"	"N"
"sam5"	86930725	-27.44987304	-48.37888062	"2020-03-28"	"R"	"M"	"M"	""	""	""	"Y"	"L"	"N"
"sam5"	145209288	-40.9015298	176.2246116	"2022-12-28"	""	"M"	""	""	""	""	"Y"	"D"	"N"
"sam5"	169761254	25.67706167	-111.1130883	"2023-06-25"	""	""	"1"	""	""	"Y"	"Y"	"D"	"Y"
"sam5"	61071265	-41.75366261	171.4629123	"2020-09-28"	""	"H"	""	"L"	""	""	""	"L"	"N"
"sam5"	113360045	-38.42859281	144.1798602	"2022-04-29"	""	"L"	"1"	"L"	""	"Y"	""	"D"	"N"
"sam5"	173155439	-38.99842834	174.3487854	"2023-07-16"	""	"L"	"1"	"L"	""	"Y"	""	"D"	"N"
"sam5"	8685678	-40.380465	175.2263767	"2017-11-05"	""	"L"	"1"	"L"	""	""	""	"D"	"N"
"sam5"	30667046	-38.76685873	174.6013624	"2019-08-08"	""	"L"	"1"	"L"	""	""	""	"D"	"N"
"sam5"	170242871	-39.06085997	174.021394	"2022-11-27"	""	"L"	"1"	"L"	""	"Y"	""	"D"	"N"
"sam5"	120285273	-43.58416298	172.7789405	"2022-04-18"	""	"L"	""	"L"	""	""	""	"L"	"N"
"sam5"	143220649	-36.0916842	173.8642923	"2022-11-29"	""	"L"	""	"L"	""	"Y"	""	"D"	"N"
"sam5"	62991235	-40.73998936	175.1129975	"2020-09-14"	""	"L"	""	"L"	""	"Y"	""	"D"	"N"
"sam5"	136550216	-41.1047525	176.0687651	"2022-09-26"	""	"L"	""	"L"	""	""	""	"D"	"N"
"sam5"	32283155	-40.42097167	175.2225117	"2019-08-31"	""	"L"	""	"L"	""	""	""	"D"	"N"
"sam5"	140761530	-34.38067245	18.83091354	"2022-10-31"	""	"L"	""	"L"	""	"Y"	""	"D"	"N"
"sam5"	106590236	-41.09861388	176.0699816	"2022-02-12"	""	"M"	"1"	"L"	""	""	""	"D"	"N"
"sam5"	137809628	-33.94570869	151.2573162	"2022-10-07"	""	"M"	"1"	"L"	""	""	""	"L"	"N"
"sam5"	66449274	-37.00928055	174.593705	"2020-12-12"	""	"M"	"1"	"L"	""	""	""	"L"	"N"
"sam5"	14816397	-40.36647596	175.2270262	"2018-07-28"	""	"M"	"2"	"L"	""	"Y"	""	"D"	"N"
"sam5"	59540515	-42.7069785	170.9712212	"2020-09-14"	""	"M"	""	"L"	""	""	""	"D"	"N"
"sam5"	59518861	-37.80485919	174.8410945	"2020-09-14"	""	"M"	""	"L"	""	""	""	"D"	"N"
"sam5"	67344601	-34.230505	150.9902633	"2020-12-31"	""	"M"	""	"L"	""	""	""	"L"	"N"
"sam5"	158530892	-34.14030076	18.32919482	"2023-04-28"	""	"M"	""	"L"	""	""	""	"L"	"N"
"sam5"	59302420	-29.83972785	153.2784009	"2020-09-12"	""	""	"1"	"L"	""	"Y"	""	"V"	"N"
"sam5"	29046101	-33.87868033	18.48772014	"2019-07-18"	""	""	"M"	"L"	""	""	""	"V"	"N"
"sam5"	164883627	-0.956595	-90.97059667	"2023-05-31"	"Y"	"L"	"1"	"M"	""	""	""	"D"	"N"
"sam5"	38658636	-40.376565	175.2269417	"2020-02-06"	""	"L"	"1"	"M"	""	""	""	"D"	"N"
"sam5"	72867819	22.8870733	121.2423144	"2021-04-04"	""	"L"	"1"	"M"	"Y"	""	""	"D"	"N"
"sam5"	140255364	-34.07953	18.58839833	"2022-10-28"	""	"L"	"1"	"M"	""	""	""	"D"	"N"
"sam5"	10199882	-42.4319458	173.6911163	"2018-02-04"	""	"L"	"2"	"M"	""	"Y"	""	"D"	"N"
"sam5"	101595078	-38.01581954	140.7348173	"2021-11-21"	""	"L"	"M"	"M"	""	""	""	"D"	"N"
"sam5"	151578803	-46.276865	167.7296941	"2023-03-15"	""	"L"	""	"M"	"Y"	""	""	"D"	"N"
"sam5"	19799251	-40.50247	172.6752917	"2019-01-15"	""	"L"	""	"M"	"Y"	""	""	"D"	"N"
"sam5"	67504094	-40.83250256	172.8839818	"2021-01-03"	""	"L"	""	"M"	""	"Y"	""	"D"	"N"
"sam5"	31973541	-40.69931333	175.136305	"2019-08-31"	""	"L"	""	"M"	""	""	""	"D"	"N"
"sam5"	33174362	-36.88410938	149.931183	"2019-09-21"	""	"L"	""	"M"	""	""	""	"D"	"N"
"sam5"	167319872	-36.1086345	173.8790616	"2023-06-14"	""	"L"	""	"M"	""	""	""	"D"	"N"
"sam5"	47469088	-37.4246	175.9568633	"2020-05-25"	""	"M"	"1"	"M"	""	""	""	"L"	"N"
"sam5"	104453928	-31.62224	152.8347133	"2022-01-06"	""	"M"	"1"	"M"	""	"Y"	""	"D"	"N"
"sam5"	126439563	-36.08247989	173.856649	"2022-07-16"	""	"M"	"1"	"M"	""	"Y"	""	"D"	"N"
"sam5"	54715222	-39.82110438	176.9966197	"2020-07-21"	""	"M"	"1"	"M"	""	""	""	"D"	"N"
"sam5"	141977900	-34.81439722	19.95378333	"2022-10-28"	""	"M"	"1"	"M"	""	""	""	"D"	"N"
"sam5"	31976892	-33.9487141	151.2571272	"2019-09-02"	""	"M"	"2"	"M"	""	""	""	"V"	"N"
"sam5"	137723561	-17.588652	146.093776	"2022-10-05"	""	"M"	""	"M"	""	""	""	"D"	"N"
"sam5"	103560994	-36.09187466	173.8632677	"2021-12-19"	""	"M"	""	"M"	""	""	""	"D"	"N"
"sam5"	175907710	-36.1080518	173.8786584	"2023-07-31"	""	"M"	""	"M"	""	""	""	"D"	"N"
"sam5"	59654991	-37.80441705	174.8475515	"2020-09-15"	"Y"	"M"	""	"M"	""	""	""	"L"	"N"
"sam5"	133665136	-24.20052833	-46.81389167	"2022-09-04"	"Y"	"L"	""	"S"	"Y"	""	""	"D"	"N"
"sam5"	178124444	13.61550678	144.9008859	"2020-12-24"	""	"H"	"1"	"S"	""	""	""	"D"	"N"
"sam5"	68118333	31.94807744	-64.41892679	"2019-06-05"	"R"	"H"	"M"	"S"	""	""	""	"L"	"N"
"sam5"	19438911	-27.47282307	153.2016977	"2019-01-05"	""	"L"	"1"	"S"	""	"Y"	""	"D"	"Y"
"sam5"	152671053	-11.32565833	-37.28163611	"2023-03-28"	"Y"	"L"	"1"	"S"	"Y"	"Y"	""	"D"	"Y"
"sam5"	149957570	13.36942471	144.7705227	"2023-03-01"	""	"L"	"1"	"S"	""	""	""	"D"	"Y"
